"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2020-12-23","09:30:00","Equity","300693.XSHE","Buy","MarketOrder","384200 shares","22.23","8540766","384200 shares","-","0","2562.23","Filled","2020-12-23 09:30:00"
"2020-12-23","09:30:00","Equity","601600.XSHG","Buy","MarketOrder","2439500 shares","3.5","8538250","2439500 shares","-","0","2561.48","Filled","2020-12-23 09:30:00"
"2020-12-28","11:25:00","Equity","300693.XSHE","Sell","MarketOrder","-384200 shares","25.48","-9789416","-384200 shares","-","1248650","12726.24","Filled","2020-12-28 11:25:00"
"2020-12-29","09:30:00","Equity","002555.XSHE","Buy","MarketOrder","122200 shares","26.65","3256630","122200 shares","-","0","976.99","Filled","2020-12-29 09:30:00"
"2020-12-29","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","257900 shares","12.63","3257277","257900 shares","-","0","977.18","Filled","2020-12-29 09:30:00"
"2020-12-29","09:30:00","Equity","603881.XSHG","Buy","MarketOrder","57100 shares","56.98","3253558","57100 shares","-","0","976.07","Filled","2020-12-29 09:30:00"
"2020-12-29","11:25:00","Equity","601600.XSHG","Sell","MarketOrder","-2439500 shares","3.55","-8660225","-2439500 shares","-","121975","11258.29","Filled","2020-12-29 11:25:00"
"2020-12-30","11:25:00","Equity","002555.XSHE","Sell","MarketOrder","-122200 shares","30.97","-3784534","-122200 shares","-","527904","4919.89","Filled","2020-12-30 11:25:00"
"2020-12-30","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-257900 shares","11.89","-3066431","-257900 shares","-","-190846","3986.36","Filled","2020-12-30 11:25:00"
"2021-01-04","11:25:00","Equity","300207.XSHE","Sell","MarketOrder","-540600 shares","32.09","-17347854","-540600 shares","-","2708406","22552.21","Filled","2021-01-04 11:25:00"
"2021-01-05","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","2817200 shares","11.65","32820380","2817200 shares","-","0","9846.11","Filled","2021-01-05 09:30:00"
"2021-01-11","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-2817200 shares","12.04","-33919088","-2817200 shares","-","1098708","44094.81","Filled","2021-01-11 11:25:00"
"2021-01-12","09:30:00","Equity","601117.XSHG","Buy","MarketOrder","6101800 shares","5.55","33864990","6101800 shares","-","0","10159.5","Filled","2021-01-12 09:30:00"
"2021-01-14","11:25:00","Equity","601117.XSHG","Sell","MarketOrder","-6101800 shares","6.59","-40210862","-6101800 shares","-","6345872","52274.12","Filled","2021-01-14 11:25:00"
"2021-01-18","09:30:00","Equity","002049.XSHE","Buy","MarketOrder","314200 shares","127.75","40139050","314200 shares","-","0","12041.71","Filled","2021-01-18 09:30:00"
"2021-01-20","11:25:00","Equity","603881.XSHG","Sell","MarketOrder","-57100 shares","62.69","-3579599","-57100 shares","-","326041","4653.48","Filled","2021-01-20 11:25:00"
"2021-01-22","11:25:00","Equity","002049.XSHE","Sell","MarketOrder","-314200 shares","130.35","-40955970","-314200 shares","-","816920","53242.76","Filled","2021-01-22 11:25:00"
"2021-02-01","09:30:00","Equity","601899.XSHG","Buy","MarketOrder","894800 shares","9.94","8894312","894800 shares","-","0","2668.29","Filled","2021-02-01 09:30:00"
"2021-02-01","09:30:00","Equity","002049.XSHE","Buy","MarketOrder","74000 shares","120.2","8894800","74000 shares","-","0","2668.44","Filled","2021-02-01 09:30:00"
"2021-02-01","09:30:00","Equity","601225.XSHG","Buy","MarketOrder","876300 shares","10.15","8894445","876300 shares","-","0","2668.33","Filled","2021-02-01 09:30:00"
"2021-02-01","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","115500 shares","77","8893500","115500 shares","-","0","2668.05","Filled","2021-02-01 09:30:00"
