"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2015-10-20","","Cash","","","","","2501.73","","","","","","","","0"
"2015-10-21","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","590643.73"
"2015-10-21","Equity","000423.XSHE","Long","2600 shares","2600 shares","45.23","117598","-338","45.36","-","0","-3276","0 shares","-0.29%","590643.73"
"2015-10-21","Equity","600583.XSHG","Long","11700 shares","11700 shares","10.19","119223","-1287","10.3","-","0","-1755","0 shares","-1.07%","590643.73"
"2015-10-21","Equity","600674.XSHG","Long","10800 shares","10800 shares","10.68","115344","-5400","11.18","-","0","-6156","0 shares","-4.47%","590643.73"
"2015-10-21","Equity","600660.XSHG","Long","9000 shares","9000 shares","12.62","113580","-5940","13.28","-","0","-3600","0 shares","-4.97%","590643.73"
"2015-10-21","Equity","002304.XSHE","Long","200 shares","200 shares","59.61","11922","-136","60.29","-","0","-98","0 shares","-1.13%","590643.73"
"2015-10-21","","Cash","","","","","2501.73","","","","","","","","0"
"2015-10-22","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","601954.73"
"2015-10-22","Equity","000423.XSHE","Long","2600 shares","2600 shares","47.65","123890","5954","45.36","-","0","6292","0 shares","5.05%","601954.73"
"2015-10-22","Equity","600583.XSHG","Long","11700 shares","11700 shares","10.22","119574","-936","10.3","-","0","351","0 shares","-0.78%","601954.73"
"2015-10-22","Equity","600674.XSHG","Long","10800 shares","10800 shares","10.83","116964","-3780","11.18","-","0","1620","0 shares","-3.13%","601954.73"
"2015-10-22","Equity","600660.XSHG","Long","9000 shares","9000 shares","12.95","116550","-2970","13.28","-","0","2970","0 shares","-2.48%","601954.73"
"2015-10-22","Equity","002304.XSHE","Long","200 shares","200 shares","60","12000","-58","60.29","-","0","78","0 shares","-0.48%","601954.73"
"2015-10-22","","Cash","","","","","2501.73","","","","","","","","0"
"2015-10-23","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","605678.73"
"2015-10-23","Equity","000423.XSHE","Long","2600 shares","2600 shares","47.77","124202","6266","45.36","-","0","312","0 shares","5.31%","605678.73"
"2015-10-23","Equity","600583.XSHG","Long","11700 shares","11700 shares","10.24","119808","-702","10.3","-","0","234","0 shares","-0.58%","605678.73"
"2015-10-23","Equity","600674.XSHG","Long","10800 shares","10800 shares","10.99","118692","-2052","11.18","-","0","1728","0 shares","-1.7%","605678.73"
"2015-10-23","Equity","600660.XSHG","Long","9000 shares","9000 shares","13.08","117720","-1800","13.28","-","0","1170","0 shares","-1.51%","605678.73"
"2015-10-23","Equity","002304.XSHE","Long","200 shares","200 shares","61.4","12280","222","60.29","-","0","280","0 shares","1.84%","605678.73"
"2015-10-23","","Cash","","","","","2501.73","","","","","","","","0"
"2015-10-26","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","604420.73"
"2015-10-26","Equity","000423.XSHE","Long","2600 shares","2600 shares","46.95","122070","4134","45.36","-","0","-2132","0 shares","3.51%","604420.73"
"2015-10-26","Equity","600583.XSHG","Long","11700 shares","11700 shares","10.2","119340","-1170","10.3","-","0","-468","0 shares","-0.97%","604420.73"
"2015-10-26","Equity","600674.XSHG","Long","10800 shares","10800 shares","11.08","119664","-1080","11.18","-","0","972","0 shares","-0.89%","604420.73"
"2015-10-26","Equity","600660.XSHG","Long","9000 shares","9000 shares","13.13","118170","-1350","13.28","-","0","450","0 shares","-1.13%","604420.73"
"2015-10-26","Equity","002304.XSHE","Long","200 shares","200 shares","61","12200","142","60.29","-","0","-80","0 shares","1.18%","604420.73"
"2015-10-26","","Cash","","","","","2501.73","","","","","","","","0"
"2015-10-27","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","608968.73"
"2015-10-27","Equity","000423.XSHE","Long","2600 shares","2600 shares","46.7","121420","3484","45.36","-","0","-650","0 shares","2.95%","608968.73"
"2015-10-27","Equity","600583.XSHG","Long","11700 shares","11700 shares","10.56","123552","3042","10.3","-","0","4212","0 shares","2.52%","608968.73"
"2015-10-27","Equity","600674.XSHG","Long","10800 shares","10800 shares","10.92","117936","-2808","11.18","-","0","-1728","0 shares","-2.33%","608968.73"
"2015-10-27","Equity","600660.XSHG","Long","9000 shares","9000 shares","13.43","120870","1350","13.28","-","0","2700","0 shares","1.13%","608968.73"
"2015-10-27","Equity","002304.XSHE","Long","200 shares","200 shares","61.07","12214","156","60.29","-","0","14","0 shares","1.29%","608968.73"
"2015-10-27","","Cash","","","","","2501.73","","","","","","","","0"
"2015-10-28","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","599786.73"
"2015-10-28","Equity","000423.XSHE","Long","2600 shares","2600 shares","45.75","118950","1014","45.36","-","0","-2470","0 shares","0.86%","599786.73"
"2015-10-28","Equity","600583.XSHG","Long","11700 shares","11700 shares","10.08","117936","-2574","10.3","-","0","-5616","0 shares","-2.14%","599786.73"
"2015-10-28","Equity","600674.XSHG","Long","10800 shares","10800 shares","10.74","115992","-4752","11.18","-","0","-1944","0 shares","-3.94%","599786.73"
"2015-10-28","Equity","600660.XSHG","Long","9000 shares","9000 shares","13.53","121770","2250","13.28","-","0","900","0 shares","1.88%","599786.73"
"2015-10-28","Equity","002304.XSHE","Long","200 shares","200 shares","60.81","12162","104","60.29","-","0","-52","0 shares","0.86%","599786.73"
"2015-10-28","","Cash","","","","","2501.73","","","","","","","","0"
"2015-10-29","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","601014.73"
"2015-10-29","Equity","000423.XSHE","Long","2600 shares","2600 shares","46.19","120094","2158","45.36","-","0","1144","0 shares","1.83%","601014.73"
"2015-10-29","Equity","600583.XSHG","Long","11700 shares","11700 shares","10.08","117936","-2574","10.3","-","0","0","0 shares","-2.14%","601014.73"
"2015-10-29","Equity","600674.XSHG","Long","10800 shares","10800 shares","10.76","116208","-4536","11.18","-","0","216","0 shares","-3.76%","601014.73"
"2015-10-29","Equity","600660.XSHG","Long","9000 shares","9000 shares","13.47","121230","1710","13.28","-","0","-540","0 shares","1.43%","601014.73"
"2015-10-29","Equity","002304.XSHE","Long","200 shares","200 shares","62.85","12570","512","60.29","-","0","408","0 shares","4.25%","601014.73"
"2015-10-29","","Cash","","","","","2501.73","","","","","","","","0"
"2015-10-30","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","600141.73"
"2015-10-30","Equity","000423.XSHE","Long","2600 shares","2600 shares","47.15","122590","4654","45.36","-","0","2496","0 shares","3.95%","600141.73"
